RK,Team,Total Points,Previous Points,+/-,More
117,Congo,420,448,-28,
118,St. Kitts and Nevis,418,426,-8,
119,Armenia,402,389,13,
120,Malaysia,401,397,4,
121,Barbados,393,403,-10,
122,Benin,390,393,-3,
123,Liberia,384,412,-28,
124,Tahiti,381,383,-2,
124,Yemen,381,362,19,
126,Mozambique,379,381,-2,
126,Palestine,379,383,-4,
126,Eswatini,379,384,-5,
129,Cape Verde Islands,377,383,-6,
130,Solomon Islands,375,369,6,
131,Faroe Islands,367,368,-1,
132,India,365,332,33,
133,Hong Kong,361,334,27,
134,Malta,355,357,-2,
135,Fiji,354,351,3,
136,Tajikistan,351,355,-4,
137,St. Vincent and the Grenadines,337,315,22,
138,Andorra,336,327,9,
139,Maldives,335,340,-5,
140,Mauritius,333,353,-20,
140,Sri Lanka,333,338,-5,
142,Liechtenstein,330,332,-2,
143,Vanuatu,325,324,1,
144,Grenada,322,322,-,
144,Lesotho,322,337,-15,
144,Myanmar,322,266,56,
147,Kazakhstan,313,309,4,
147,Madagascar,313,330,-17,
149,Suriname,299,287,12,
150,Kyrgyz Republic,293,271,22,
151,Ethiopia,286,299,-13,
152,Burundi,279,246,33,
153,Antigua and Barbuda,263,257,6,
154,Gambia,260,273,-13,
155,Chinese Taipei,259,268,-9,
155,Luxembourg,259,257,2,
157,Bermuda,257,239,18,
158,Namibia,239,259,-20,
158,Nicaragua,239,238,1,
160,Sierra Leone,232,250,-18,
161,Papua New Guinea,231,229,2,
162,Laos,230,216,14,
164,San Marino,221,216,5,
165,British Virgin Islands,218,178,40,
165,Dominica,218,216,2,
167,Bangladesh,217,229,-12,
168,Chad,212,222,-10,
169,Eritrea,206,219,-13,
170,Dominican Republic,195,200,-5,
171,Equatorial Guinea,193,201,-8,
172,Tanzania,180,192,-12,
173,Niger,177,185,-8,
173,Seychelles,177,185,-8,
175,Mauritania,172,184,-12,
176,Cayman Islands,169,133,36,
177,Nepal,168,177,-9,
177,Pakistan,168,176,-8,
179,Samoa,167,170,-3,
180,Central African Republic,150,160,-10,
181,Belize,147,151,-4,
182,Guyana,145,148,-3,
183,Tonga,138,140,-2,
184,Cambodia,124,121,3,
185,Mongolia,120,125,-5,
186,New Caledonia,119,119,-,
187,Bhutan,97,101,-4,
188,Macau,92,99,-7,
188,Philippines,92,88,4,
190,Cook Islands,91,94,-3,
190,Guinea-Bissau,91,101,-10,
192,Bahamas,90,94,-4,
193,Somalia,85,92,-7,
194,Puerto Rico,75,32,43,
195,Sao Tome e Principe,74,82,-8,
196,US Virgin Islands,70,50,20,
197,Anguilla,65,65,-,
198,Aruba,64,66,-2,
199,Brunei Darussalam,63,67,-4,
200,Afghanistan,57,59,-2,
201,Djibouti,42,45,-3,
202,Montserrat,36,33,3,
203,Turks and Caicos Islands,28,27,1,
204,American Samoa,19,19,-,
205,Guam,15,16,-1,
